Actor1CountryCode,Actor2CountryCode,Strength,Month
SEN,BEL,-2.37,5
AGO,RWA,6.0225,5
SEN,DEU,-1.26375,5
COD,ZWE,4.215,5
DNK,NGA,3.37125,5
MNG,KAZ,11.68125,5
HTI,ISR,8.23875,5
PER,IRQ,2.65875,5
BEL,ARG,5.085,5
CIV,MAR,8.865,5
NRU,MHL,8.0925,5
IND,SDN,6.22875,5
BLR,CHE,6.76875,5
NGA,MCO,-4.4025,5
TUN,ARE,7.1325,5
LKA,PRT,4.01625,5
EGY,THA,4.57875,5
SAU,MLT,9.3825,5
FRA,TTO,6.25125,5
SGP,SWE,9.29625,5
MLT,AUT,2.21625,5
SLV,CHL,-1.365,5
KAZ,LVA,7.54125,5
IDN,KAZ,9.174683544,5
KGZ,CHE,12.65696203,5
DNK,PRT,3.865822785,5
OMN,MEA,3.32278481,5
TZA,CHE,1.598734177,5
URY,FRA,5.586075949,5
BMU,FRA,3.748101266,5
CAS,CHN,9.778481013,5
ZMB,GHA,10.70126582,5
KWT,TJK,10.40506329,5
DZA,AUS,0.994936709,5
CZE,LUX,1.196202532,5
SGP,IRL,1.640506329,5
BGR,JOR,8.760759494,5
COG,TZA,-1.678481013,5
IRN,SSD,-17.3164557,5
HTI,NPL,7.52278481,5
GTM,DEU,0.816455696,5
LSO,ZWE,6.315189873,5
PNG,PLW,7.021518987,5
BRA,CRI,7.948101266,5
IRQ,BLR,7.674683544,5
ISR,PAN,11.30886076,5
MDV,CHE,3.888607595,5
LBN,DNK,0.994936709,5
EGY,CZE,7.150632911,5
SLV,ITA,1.127848101,5
TUV,NRU,12.77468354,5
KGZ,BEL,7.427848101,5
BRA,TTO,2.050632911,5
BLR,CZE,5.658227848,5
HUN,JOR,7.788607595,5
ESP,KEN,0.478481013,5
SSD,EUR,12.25822785,5
AFR,PRK,3.303797468,5
BRB,BLZ,12.69493671,5
KAZ,SGP,8.137974684,5
PHL,GHA,-8.37721519,5
PER,BEL,6.744303797,5
TGO,CHN,7.727848101,5
UGA,DOM,8.718987342,5
JPN,BHR,7.872151899,5
GTM,ARG,3.053164557,5
MOZ,ETH,3.379746835,5
BRA,JAM,0.140506329,5
NPL,SWE,3.930379747,5
PAN,HND,8.965822785,5
NLD,ISL,6.189873418,5
MNG,AFG,11.55949367,5
CHE,TJK,12.6,5
GBR,AIA,9.216455696,5
SLV,GBR,1.686075949,5
PNG,GIN,3.098734177,5
YEM,JPN,3.212658228,5
SDN,CHE,5.335443038,5
JOR,GHA,1.048101266,5
RWA,TUR,5.024050633,5
GNQ,CMR,8.753164557,5
WAF,TGO,5.662025316,5
EUR,LIE,12.57721519,5
LCA,JAM,4.211392405,5
VEN,DOM,8.246153846,5
KAZ,BRA,7.907692308,5
CYP,AUT,9.926923077,5
NER,GIN,8.703846154,5
MDV,DNK,3.107692308,5
LBN,MEA,3.619230769,5
KWT,BEL,8.142307692,5
GHA,NER,-0.188461538,5
NER,CHN,9.669230769,5
TCD,JOR,-0.173076923,5
KNA,GRD,10.08461538,5
BWA,AUS,5.830769231,5
AZE,FIN,5.2,5
FIN,AFG,4.088461538,5
IRQ,KEN,-1.857692308,5
MEX,ETH,7.369230769,5
ASA,NPL,10.35384615,5
AZE,MLT,8.503846154,5
PAK,TUN,-4.75,5
VEN,AUT,5.95,5
CHN,MEA,9,5
BEL,MEX,3.453846154,5
HND,CUB,2.884615385,5
GMB,DEU,0.957692308,5
MAR,IND,3.55,5
OMN,ETH,9.876923077,5
HND,ECU,4.661538462,5
PAK,CAS,10.16153846,5
HND,HTI,2.761538462,5
MOZ,AUS,3.876923077,5
FRA,PNG,6,5
AZE,QAT,4.015384615,5
TJK,UKR,2.107692308,5
IND,MAR,1.45,5
MLI,CAF,7.134615385,5
IRL,MAR,6.623076923,5
PRK,LBY,9.515384615,5
ZMB,SAF,7.673076923,5
SWE,HRV,9.476923077,5
MEX,UKR,-4.542307692,5
HRV,ISR,7.253846154,5
ISR,COL,4.942307692,5
JPN,LUX,8.223076923,5
SAS,SEA,8.35,5
KOR,OMN,11.75,5
EGY,DNK,0.503846154,5
MEX,KHM,7.969230769,5
CYP,CZE,6.007792208,5
BGD,PSE,0.284415584,5
COD,DEU,-3.45974026,5
QAT,KAZ,14.08831169,5
MMR,QAT,2.957142857,5
BDI,ZAF,4.772727273,5
BGD,GRC,-0.214285714,5
BHS,ESP,5.980519481,5
AUS,MKD,4.445454545,5
ZMB,TON,-0.350649351,5
AGO,SDN,14.50519481,5
SEN,TUR,10.21168831,5
ATG,JAM,5.228571429,5
GRC,SOM,11.3025974,5
SWE,LBR,12.48701299,5
KAZ,BGR,13.16883117,5
TKM,AUT,10.35584416,5
TZA,IND,4.172727273,5
KEN,MYS,2.742857143,5
KHM,BGD,5.220779221,5
AUS,BTN,12.55324675,5
JOR,POL,-0.68961039,5
MCO,ZWE,-4.402597403,5
CIV,SLE,4.488311688,5
SAS,JPN,-8.466233766,5
CMR,ZAF,5.922077922,5
COL,ISR,5.937662338,5
NGA,DNK,5.337662338,5
ERI,PRK,-4.344155844,5
TJK,CHE,7.877922078,5
DEU,PAN,6.650649351,5
ZAF,DZA,8.680519481,5
MEX,PRK,-2.341558442,5
VEN,LBY,2.228571429,5
ARE,ZWE,6.066233766,5
WST,PRT,3.638961039,5
EAF,RWA,8.532467532,5
FJI,MHL,7.363636364,5
AFG,POL,-2.18961039,5
QAT,SEA,5.353246753,5
NOR,ARM,6.728571429,5
LUX,CAN,16.11428571,5
BEL,ZWE,2.251948052,5
PSE,BHR,7.390909091,5
JPN,MHL,-5.32987013,5
GMB,WAF,2.867532468,5
LKA,PSE,4.207792208,5
ERI,IRQ,10.66753247,5
MNG,VNM,8.287012987,5
TMP,SEA,7.854545455,5
FRA,SLE,5.723376623,5
HND,CAN,8.193506494,5
BOL,GBR,5.684415584,5
MNG,PAK,7.231168831,5
PHL,SWE,6.101298701,5
FJI,DEU,6.144155844,5
MWI,EGY,8.750649351,5
TZA,AGO,8.478947368,5
NZL,FIN,5.344736842,5
MCO,COL,12.11052632,5
BRN,SAU,7.736842105,5
YEM,DZA,-0.457894737,5
COL,CHE,4.839473684,5
JPN,RWA,7.215789474,5
MDA,LTU,9.556578947,5
GTM,CHN,5.005263158,5
PHL,ECU,6.071052632,5
MOZ,SAF,11.85,5
COD,CAN,5.297368421,5
AUT,NZL,8.553947368,5
TWN,ARE,5.830263158,5
EGY,PRK,0.903947368,5
GAB,MAR,9.896052632,5
POL,MLT,3.481578947,5
THA,JOR,6.998684211,5
ZWE,NLD,10.36578947,5
AGO,ARG,9.157894737,5
BDI,AGO,6.347368421,5
PAK,ALB,-6.860526316,5
PAK,UGA,3.540789474,5
TZA,JPN,9.134210526,5
JOR,LKA,-2.348684211,5
SAU,PER,5.846052632,5
HTI,COL,3.785526316,5
CUB,SDN,2.463157895,5
ZAF,MUS,6.398684211,5
COL,HND,2.743421053,5
CIV,CMR,2.471052632,5
NMR,BRA,7.701315789,5
AUS,BWA,3.911842105,5
BFA,TCD,11.51842105,5
DNK,QAT,11.71578947,5
CUB,EGY,1.993421053,5
DZA,CHE,6.319736842,5
BEL,TCD,-0.532894737,5
MAR,CUB,5.763157895,5
PRT,WST,8.901315789,5
MEX,UGA,6.706578947,5
VAT,LBY,0.461842105,5
IRN,UGA,11.17894737,5
EUR,GNB,15.724,5
SVK,LVA,7.576,5
EGY,BGR,7.736,5
FJI,SEA,8.368,5
TTO,COL,3.244,5
KEN,BRA,8.092,5
KWT,CUB,11.436,5
CUB,SWE,5.476,5
KWT,ALB,12.22,5
NOR,SRB,12.156,5
GHA,MCO,1.248,5
CAN,LUX,15.08,5
GHA,RWA,5.288,5
DNK,TUN,-1.124,5
ZMB,COG,8.916,5
GHA,MDV,-1.66,5
ZAF,CZE,-8.852,5
SVK,LUX,7.628,5
DEU,TCD,4.708,5
NGA,COL,8.916,5
SEA,NOR,-3.596,5
KAZ,NOR,11.696,5
GHA,TCD,7.932,5
PRK,BLR,8.304,5
ETH,QAT,0.448,5
AUS,CYM,9.004,5
JAM,BRA,2.764,5
PAK,ARG,9.704,5
FRA,SSD,-3.376,5
HUN,CYP,5.88,5
GTM,AUS,1.204,5
SEN,DZA,3.14,5
TKM,ARM,4.492,5
TCD,SYR,2.156,5
MOZ,SWE,6.372,5
POL,DOM,-7.224,5
ESP,SVK,-1.452,5
SYR,ISL,8.748,5
ASA,BGD,9.292,5
CHL,SLV,-4.364,5
SRB,NLD,2.864,5
ETH,THA,5.236,5
TUN,SDN,0.32,5
IDN,IRL,-0.016,5
SWZ,BWA,7.724,5
IDN,COL,6.396,5
ASA,JPN,12.468,5
FIN,HUN,9.368,5
MAR,ETH,5.784,5
AUT,TUN,6.404,5
TWN,HND,12.81891892,5
CZE,PHL,3.632432432,5
MEA,LBN,4.345945946,5
MCO,GRC,3.75,5
GMB,ITA,2.594594595,5
NLD,SLE,8.882432432,5
NIC,BLZ,0.555405405,5
SVK,FIN,4.804054054,5
BRA,HND,0.441891892,5
LUX,ISR,3.827027027,5
SLV,DOM,6.981081081,5
MEX,IRQ,2.128378378,5
NOR,GUY,12.55540541,5
MHL,IRN,-0.016216216,5
BLR,EST,7.264864865,5
NZL,BGD,6.441891892,5
PRY,PER,8.882432432,5
TCD,DEU,2.444594595,5
PAN,BHS,-0.036486486,5
POL,JOR,4.804054054,5
BRN,KHM,8.436486486,5
LKA,JOR,-5.460810811,5
BRA,TWN,13.58108108,5
JOR,MEA,7.127027027,5
MMR,AFR,7.735135135,5
KEN,PHL,7.187837838,5
LTU,SVK,3.535135135,5
KAZ,EGY,9.758108108,5
CAN,KGZ,4.982432432,5
KAZ,IDN,9.295945946,5
QAT,CYP,10.90945946,5
VEN,JPN,1.832432432,5
TUV,USA,7.795945946,5
ZAF,UKR,2.294594595,5
AFG,MKD,-2.789189189,5
RUS,SOM,4.925675676,5
BWA,ESP,7.613513514,5
ASA,PHL,9.47027027,5
NIC,ECU,5.22972973,5
SEN,COD,4.256756757,5
GRC,ETH,2.343243243,5
CYP,LUX,7.406756757,5
GNQ,KEN,5.104054054,5
EUR,MNG,10.01756757,5
ITA,BHR,7.694594595,5
ZWE,SDN,6.733783784,5
IDN,ARG,3.75,5
DEU,MMR,6.056756757,5
CHN,PLW,2.866216216,5
NER,GHA,2.97972973,5
GUY,NOR,12.00405405,5
SUR,TTO,6.977027027,5
NZL,BMU,6.398630137,5
BLR,BRA,11.28493151,5
YEM,ITA,-3.263013699,5
JOR,TKM,6.415068493,5
EUR,SWZ,9.801369863,5
SWE,KEN,4.919178082,5
AZE,ALB,11.97123288,5
LBR,UGA,8.371232877,5
GHA,CUB,5.589041096,5
NAM,ETH,4.520547945,5
GHA,BEL,12.32876712,5
VCT,BRB,11.76986301,5
NLD,COG,-0.550684932,5
SWE,PAK,5.05890411,5
CHE,UZB,3.85890411,5
GBR,LSO,4.080821918,5
FJI,CHE,7.15890411,5
SEA,CHE,2.4,5
TWN,LCA,11.51506849,5
EGY,MRT,7.212328767,5
MAR,LBR,9.221917808,5
MAR,AFG,1.126027397,5
AUT,LKA,10.73424658,5
ZAF,BGD,1.512328767,5
DZA,SEN,3.193150685,5
AZE,JOR,8.210958904,5
MDA,TJK,-1.109589041,5
KAZ,MYS,6.390410959,5
ESP,BLR,3.912328767,5
ISR,MLI,-1.417808219,5
JPN,ECU,10.25342466,5
CPV,PRT,2.190410959,5
CAN,CMR,6.949315068,5
CHN,TGO,8.954794521,5
AFR,MKD,-13.39726027,5
JOR,MLT,8.983561644,5
MDA,SWE,-6.221917808,5
CZE,EST,9.731506849,5
MLT,TUN,4.598630137,5
SSD,YEM,-3.669863014,5
UGA,LBR,4.183561644,5
VNM,KEN,11.14520548,5
TKM,JOR,6.768493151,5
PRK,KHM,5.835616438,5
KOR,NMR,7.750684932,5
AFG,SEA,5.104109589,5
LBN,SDN,3.036986301,5
MYS,CUB,1.442465753,5
JOR,ALB,6.493150685,5
ITA,DOM,-0.443835616,5
KAZ,MNG,11.64657534,5
LKA,LBN,1.738356164,5
ARM,NOR,6.383333333,5
SAU,TTO,1.9125,5
ARM,UZB,6.6375,5
PER,POL,5.258333333,5
COD,NGA,4.445833333,5
CHE,BHR,5.929166667,5
CHL,PRY,8.208333333,5
LUX,LVA,7.704166667,5
SAU,COL,4.758333333,5
IRQ,LTU,5.75,5
LBR,CAN,1.1125,5
UGA,KHM,7.475,5
WST,AFR,-0.566666667,5
PHL,HTI,11.85833333,5
CHE,TZA,1.904166667,5
LUX,ARM,9.05,5
TTO,JOR,-20.99583333,5
ITA,KHM,3.495833333,5
URY,MEX,9.958333333,5
NOR,KAZ,6.483333333,5
GUY,NLD,2.0625,5
LBY,UGA,5.183333333,5
EST,CAN,7.195833333,5
BGD,LBN,-2.2125,5
TCD,MRT,6.65,5
KHM,MDV,-5.05,5
ITA,ZMB,8.4375,5
EGY,LBR,4.454166667,5
ARM,NZL,5.970833333,5
UKR,KOR,6.425,5
SEA,PER,4.15,5
GRC,MAR,4.133333333,5
CAN,LAO,9.283333333,5
CRI,BRA,6.883333333,5
ERI,CAN,-0.945833333,5
SDN,TUN,3.170833333,5
EUR,WAF,5.841666667,5
TKM,FRA,9.7625,5
IRQ,PRK,0.408333333,5
ZWE,PER,9.9375,5
UKR,LKA,3.058333333,5
TWN,KNA,9.970833333,5
ZWE,ISR,3.245833333,5
GIN,GMB,7.679166667,5
UGA,LBY,6.279166667,5
CHN,BDI,2.941666667,5
IRQ,BGR,-7.995833333,5
KGZ,KOR,10.675,5
EGY,TJK,5.295833333,5
TUN,BHR,1.6125,5
GHA,MUS,10.45416667,5
VEN,GRD,10.49166667,5
DEU,GMB,0.816666667,5
ETH,MAR,8.6125,5
NOR,MKD,6.970833333,5
SVK,CYP,8.85,5
BEL,KGZ,7.9625,5
PAN,JPN,3.116666667,5
FIN,SAU,10.6125,5
DZA,OMN,6.120833333,5
UGA,MEX,6.0125,5
KGZ,GBR,4.1375,5
GUY,CHE,2.05,5
TUN,GRC,0.441666667,5
CUB,MAR,6.825,5
IRL,MLI,12.18591549,5
RUS,FJI,6.802816901,5
MEX,FIN,9.595774648,5
EST,TUR,7.888732394,5
POL,ZAF,3.684507042,5
JPN,SRB,9.798591549,5
AUT,MAR,2.691549296,5
JPN,HUN,9.050704225,5
CZE,PSE,7.630985915,5
MHL,BRB,7.766197183,5
ZAF,LBY,4.314084507,5
TZA,SAU,-7.369014085,5
KOR,MDV,2.23943662,5
SGP,KWT,9.502816901,5
TUR,UGA,5.387323944,5
UGA,ERI,-7.956338028,5
CAN,ALB,7.576056338,5
TCD,DZA,-4.981690141,5
ARM,IRL,7.647887324,5
BHR,DZA,8.412676056,5
KEN,COG,1.93943662,5
VEN,KNA,11.9028169,5
BRB,MHL,7.766197183,5
ECU,DEU,3.54084507,5
IRQ,ZAF,-0.418309859,5
CAF,NLD,2.509859155,5
PAK,MNG,7.035211268,5
MNG,TJK,8.716901408,5
DNK,MYS,4.770422535,5
IDN,MAR,5.391549296,5
NLD,MLT,7.597183099,5
NPL,KWT,7.466197183,5
LSO,MOZ,11.37887324,5
CHL,CRI,10.73239437,5
EUR,NAM,9.029577465,5
SAU,ARM,4.402816901,5
DOM,SLV,7.88028169,5
UKR,THA,-0.574647887,5
PSE,SRB,-1.529577465,5
GRD,VEN,11.10422535,5
PLW,CHN,2.742253521,5
AUT,KWT,9.485915493,5
GNQ,USA,4.846478873,5
JPN,PAN,3.845070423,5
IND,TZA,7.229577465,5
KWT,MEX,7.985915493,5
TKM,QAT,0.291549296,5
IDN,GRC,6.976056338,5
LBR,BEL,7.533802817,5
EUR,PGS,-2.167605634,5
POL,QAT,9.502816901,5
CAN,HRV,2.902816901,5
TJK,ARE,1.242253521,5
NGA,NOR,5.454929577,5
ALB,PAK,-7.749295775,5
IRL,CHL,5.007042254,5
KOR,HUN,11.52676056,5
LCA,DMA,12.4943662,5
ARE,TWN,6.676056338,5
RUS,CMR,6.329577465,5
CYM,CAN,7.525352113,5
MDV,IRQ,-10.7915493,5
PHL,PRT,3.528169014,5
BHR,AFR,8.007042254,5
ZAF,LBR,5.285915493,5
DOM,ITA,2.781428571,5
FIN,NGA,4.864285714,5
CHL,CHE,7.834285714,5
BLR,MNG,8.344285714,5
AIA,GBR,4.448571429,5
PHL,BGR,-2.511428571,5
GUY,DMA,15.30857143,5
GTM,PER,-0.664285714,5
BHS,BMU,3.745714286,5
GHA,NAM,8.982857143,5
VEN,AFR,9.93,5
TZA,JOR,3.617142857,5
SEA,QAT,9.552857143,5
PER,NOR,-1.431428571,5
LAO,GBR,5.554285714,5
ARE,SYC,8.301428571,5
BRA,BLR,11.77714286,5
GNQ,AGO,8.37,5
NOR,ZWE,1.62,5
JPN,BGR,6.904285714,5
IND,UKR,0.758571429,5
PAN,ISR,10.21714286,5
MDG,MYS,-3.685714286,5
EUR,ECU,7.23,5
KAZ,SAU,9.244285714,5
PHL,TUN,3.132857143,5
SVK,HRV,5.485714286,5
SOM,ESP,3.214285714,5
NLD,BDI,4.611428571,5
AUT,VAT,0.415714286,5
FRA,LAO,3.107142857,5
GRC,IDN,4.208571429,5
LVA,IRQ,-9.904285714,5
UKR,HRV,10.61571429,5
KEN,NAM,7.77,5
BHS,DOM,-0.857142857,5
TON,ITA,2.481428571,5
AUT,NGA,6.017142857,5
MRT,SAU,4.092857143,5
SSD,NOR,6.462857143,5
MDV,SWE,-5.725714286,5
IRL,DJI,-9.6,5
ATG,CHN,6.72,5
DEU,MEA,6.985714286,5
JOR,HUN,8.507142857,5
BGD,SSD,-7.448571429,5
COG,BDI,1.14,5
SUR,VEN,10.47428571,5
THA,NMR,9.67826087,5
DEU,SEA,6.426086957,5
ALB,AZE,10.93043478,5
ESP,BHS,7.760869565,5
MLI,KEN,6.682608696,5
TUR,ZWE,7.708695652,5
NLD,AZE,8.665217391,5
ARG,IDN,6.695652174,5
PER,SAU,5.804347826,5
CHL,SEA,5.160869565,5
BGD,RWA,11.1173913,5
DEU,SSD,4.052173913,5
SLE,SOM,2.026086957,5
UKR,PRT,3.913043478,5
MDA,GBR,7.77826087,5
DZA,ETH,6.47826087,5
CHE,COL,8.543478261,5
CHN,MDG,2.982608696,5
DEU,BDI,-0.786956522,5
GMB,LBN,1.730434783,5
CHE,PAN,1.839130435,5
GBR,CRB,4.182608696,5
KOR,BOL,7.3,5
AGO,CMR,5.726086957,5
ALB,CHE,9.547826087,5
BRA,AUT,4.443478261,5
DZA,TCD,1.156521739,5
PRT,CPV,7.234782609,5
HTI,SLV,-2.691304348,5
PNG,WSM,2.086956522,5
KEN,LBN,-0.713043478,5
PSE,CHL,2.604347826,5
AUS,BLR,5.373913043,5
NPL,UKR,4.92173913,5
IDN,VUT,10.03043478,5
CZE,BLR,5.095652174,5
LVA,IRL,2.960869565,5
BEL,PER,4.17826087,5
NER,PAK,-9.982608696,5
SAS,EUR,5.769565217,5
VUT,GBR,12.26086957,5
DOM,EUR,9.113043478,5
UKR,PHL,0.517391304,5
GNQ,TCD,0.317391304,5
IRL,QAT,9.265217391,5
IND,BGR,-11.52608696,5
MYS,ZAF,1.52173913,5
KWT,AUT,8.243478261,5
TCD,IRQ,3.3,5
ALB,KWT,9.047826087,5
KHM,IND,3.713043478,5
COG,TCD,1.57826087,5
OMN,KOR,12.10434783,5
SAF,ZMB,5.682608696,5
LVA,KAZ,7.460869565,5
BRA,VAT,0.808695652,5
TUR,VEN,1.356521739,5
MKD,IRN,2.195652174,5
KWT,UZB,9.773913043,5
LCA,VEN,11.07826087,5
SDN,ZWE,-0.517391304,5
DNK,HUN,7.565217391,5
SEA,KEN,-14.69565217,5
VEN,BRB,4.960869565,5
AFG,THA,-4.008695652,5
MEX,DNK,0.8,5
ASA,MMR,8.034782609,5
PAK,MLT,7.636764706,5
LKA,UKR,4.495588235,5
BDI,ZMB,7.173529412,5
PNG,BRB,7.05,5
LIE,ISL,8.567647059,5
EGY,NPL,8.717647059,5
ISL,VNM,6.498529412,5
NGA,MWI,4.575,5
BDI,CHN,8.858823529,5
GMB,FRA,3.039705882,5
UGA,IRL,12.24705882,5
EGY,CUB,6.344117647,5
IRN,AGO,10.24852941,5
LVA,TUR,5.801470588,5
BRB,PNG,7.05,5
AUS,VEN,2.426470588,5
HUN,ARM,-3.573529412,5
PRY,CHL,11.44852941,5
HUN,SAU,11.42205882,5
GHA,GNQ,8.475,5
SAU,UZB,6.555882353,5
LCA,PNG,7.05,5
JPN,SOM,9.110294118,5
CHE,ISL,12.10147059,5
IDN,GIN,-8.391176471,5
MYS,VAT,8.126470588,5
ZAF,ARM,7.733823529,5
ARE,TZA,10.29705882,5
PER,ISR,-3.697058824,5
WSM,SLB,7.530882353,5
HUN,ALB,1.711764706,5
SDN,BGR,-2.938235294,5
ISR,URY,4.173529412,5
TZA,BWA,8.117647059,5
UGA,IRN,8.576470588,5
LVA,AUS,5.898529412,5
SGP,IRQ,1.323529412,5
YEM,KOR,6.172058824,5
AZE,YEM,-0.15,5
THA,AFG,-2.929411765,5
IND,GUY,1.544117647,5
ISL,AUS,5.219117647,5
KOR,GHA,10.44264706,5
ARM,LUX,10.81323529,5
AZE,KWT,6.233823529,5
LBN,MDV,1.222058824,5
MLI,BDI,-11.21470588,5
PRT,UKR,-0.604411765,5
GNB,NGA,6.441176471,5
CHL,IDN,9.225,5
IRL,PER,-3.547058824,5
BOL,CAN,4.976470588,5
BWA,NGA,8.947058824,5
UZB,CHE,6.039705882,5
IRL,IDN,6.088235294,5
BRN,MMR,8.294117647,5
ISR,MKD,8.338235294,5
ASA,VNM,6.833823529,5
PNG,LCA,7.05,5
IDN,KWT,6.45,5
BHR,PHL,4.045588235,5
BRN,KOR,5.932835821,5
EGY,FIN,-1.679104478,5
JAM,SUR,8.274626866,5
MRT,NER,6.273134328,5
JOR,SGP,4.768656716,5
GTM,CHL,1.567164179,5
GMB,SAU,8.964179104,5
HUN,DNK,8.914925373,5
MYS,LBY,4.5,5
ARG,PAK,7.329850746,5
SWE,SGP,8.305970149,5
FIN,AZE,3.702985075,5
MLI,TUN,2.659701493,5
BEL,LBR,6.044776119,5
IDN,ARM,1.280597015,5
AFG,ERI,10.16865672,5
ETH,DZA,4.576119403,5
FIN,BLR,8.001492537,5
CAN,EST,8.565671642,5
CUB,BRB,6.456716418,5
ETH,POL,9.926865672,5
AUT,IND,6.201492537,5
NOR,ERI,9.6,5
SSD,BGD,-9.304477612,5
JPN,VAT,2.726865672,5
CHE,JAM,5.811940299,5
SYR,SVK,5.234328358,5
MDA,TUR,8.807462687,5
MDG,CHN,7.91641791,5
ARG,EGY,9.514925373,5
SWE,MLI,-5.923880597,5
JPN,VEN,6.904477612,5
ARE,TJK,7.276119403,5
ITA,BMU,5.865671642,5
TUN,MLI,-9.667164179,5
DZA,CMR,4.741791045,5
PAN,NLD,1.146268657,5
MHL,FJI,6.837313433,5
JPN,MLT,-1.813432836,5
ARE,PRT,9.613432836,5
PRK,NGA,-0.067164179,5
ESP,ZWE,-5.467164179,5
PHL,PAN,6.573134328,5
TUN,UKR,-6.662686567,5
SYR,LKA,-13.17313433,5
NER,WAF,0.16119403,5
LBN,POL,-3.57761194,5
ARG,SEA,4.858208955,5
IDN,HTI,2.086567164,5
PRT,PHL,6.649253731,5
GRC,KEN,7.66119403,5
AFR,KAZ,7.070149254,5
PAN,IRN,1.61641791,5
MEX,IND,6.711940299,5
TZA,LBR,6.501492537,5
PGS,AFG,9.16119403,5
FIN,THA,4.007462687,5
TTO,SAU,4.240298507,5
MEA,KWT,3.031343284,5
PAK,MEX,5.931818182,5
CIV,COD,8.295454545,5
QAT,PRK,-5.15,5
ATG,GUY,7.068181818,5
BEL,TWN,9.240909091,5
HTI,MEX,6.409090909,5
TTO,EUR,5.154545455,5
CYM,BGD,6.781818182,5
MLT,AZE,5.886363636,5
PER,THA,-1.781818182,5
PRT,FIN,5.3,5
MLI,SWE,-0.918181818,5
PRK,PHL,-0.395454545,5
KOR,BLR,8.313636364,5
IRQ,BRA,9.904545455,5
MYS,AZE,7.768181818,5
BRA,BGD,5.422727273,5
PRT,ARG,6.181818182,5
FJI,NRU,2.972727273,5
ISL,LIE,12.90909091,5
LKA,SOM,8.445454545,5
GNB,USA,2.854545455,5
THA,FIN,3.740909091,5
FRA,NAM,10.00909091,5
PRT,SAU,10.37272727,5
MAR,GHA,7.622727273,5
KAZ,IRQ,7.263636364,5
BRB,CUB,8.654545455,5
DNK,LBY,5.931818182,5
SAS,FRA,-1.122727273,5
MLT,ISR,5.004545455,5
PGS,SWE,2.736363636,5
AGO,GIN,12.48181818,5
SAU,PRK,5.331818182,5
VAT,SLV,-7.604545455,5
TJK,EGY,5.054545455,5
THA,YEM,-2.531818182,5
GNB,GMB,2.763636364,5
KEN,MDV,-2.454545455,5
ZAF,MAR,1.436363636,5
GHA,LBN,-0.586363636,5
SEN,GNB,4.818181818,5
LBY,ZAF,7.904545455,5
RUS,BDI,4.863636364,5
BMU,CYM,8.336363636,5
AZE,AFR,6.577272727,5
RUS,GUY,5.036363636,5
UZB,BEL,6.909090909,5
NPL,KHM,4.895454545,5
STP,AGO,8.381818182,5
WAF,GNB,9.077272727,5
EUR,BFA,13.05909091,5
RWA,CIV,8.7,5
JOR,MRT,2.381818182,5
USA,GNB,4.436363636,5
GBR,MRT,5.890909091,5
BGD,ETH,1.545454545,5
AFR,MEA,6.172727273,5
KHM,LKA,3.6,5
DOM,NIC,6.323076923,5
MHL,FRA,-1.490769231,5
MLT,POL,6.050769231,5
NIC,IRQ,6.364615385,5
NGA,SWE,7.232307692,5
CAF,GAB,4.352307692,5
KWT,TZA,4.924615385,5
SEN,RWA,8.773846154,5
JOR,KAZ,9.373846154,5
GIN,EUR,3.936923077,5
IND,HUN,-4.278461538,5
WSM,FRA,7.624615385,5
POL,MEX,7.938461538,5
TUN,PRT,5.095384615,5
SWE,NMR,5.884615385,5
KAZ,AUS,6.821538462,5
SEN,EGY,8.612307692,5
NLD,KWT,8.095384615,5
SLE,NZL,10.42615385,5
SLE,KEN,-1.703076923,5
POL,CYP,2.053846154,5
PHL,CZE,-3.503076923,6
VEN,PRK,1.98,6
PLW,NRU,13.54615385,6
KHM,ESP,-2.603076923,6
LBN,HUN,-3.143076923,6
GBR,NIC,5.907692308,6
CHL,TUR,7.052307692,6
COD,CIV,7.172307692,6
SSD,QAT,3.696923077,6
MEX,HTI,8.261538462,6
FSM,AUS,-1.938461538,6
LBY,JPN,-1.283076923,6
PAK,DZA,2.192307692,6
PER,URY,7.906153846,6
SOM,RUS,1.656923077,6
VEN,GTM,-2.778461538,6
LTU,TUR,7.416923077,6
BTN,AUS,8.150769231,6
DNK,MAR,-5.52,6
MYS,DNK,2.118461538,6
TUR,MNG,4.273846154,6
SAS,SYR,-0.401538462,6
ISR,MDA,8.953846154,6
MMR,DEU,9.138461538,6
AZE,ASA,10.05692308,6
GRC,GHA,4.984615385,6
TUN,CHN,8.829230769,6
KNA,TWN,8.243076923,6
HUN,NGA,9.636923077,6
RUS,SLV,9.410769231,6
GHA,MYS,4.056923077,6
IRQ,MKD,-6.290769231,6
SLE,FRA,10.80923077,6
MDG,MUS,8.603076923,6
NOR,BMU,5.196923077,6
LTU,NLD,7.883076923,6
TON,JPN,7.938461538,6
CHL,HND,5.713846154,6
SVK,ESP,5.852307692,6
LBN,GHA,2.284615385,6
SWZ,ZWE,5.856923077,6
SVK,ARE,7.361538462,6
UZB,POL,7.795384615,6
VUT,CHN,9.595384615,6
ARG,AZE,10.31076923,6
KWT,GRC,7.767692308,6
CHN,TCD,8.533846154,6
DZA,KEN,6.512307692,6
RWA,GHA,7.047692308,6
MYS,ARG,7.467692308,6
SAU,WST,-4.21875,6
NZL,GRD,10.5984375,6
